PC1,PC2,PC3
-0.463314196,-1.655251634,1.831411077
-1.951077272,1.109362664,1.743953969
-0.740656696,0.261725143,0.858799221
-0.833964745,-0.378716824,0.783858271
-0.619943439,-0.419652492,1.223191664
4.920619468,2.261861544,-2.530845353
-1.343075575,0.457904007,0.808505449
-0.003820207,-1.023628956,0.629497189
5.569231099,-0.535283354,1.098011338
4.306279902,-4.837569973,-4.092894365
-2.03243199,2.291600749,-0.550669923
-1.705136713,1.97945459,-1.571354985
4.018588755,-3.583779712,-0.716432501
-1.350175612,-0.64990979,2.813983372
-1.05664484,0.477268618,0.492574504
0.00414929,-0.335209527,-0.242353254
12.93949174,3.067596408,1.492958588
-2.191290959,2.2401017,-0.408958975
-1.162862892,0.085267981,-0.49134946
-0.415537859,-1.712227754,0.443316446
6.144054068,-5.700356975,-1.4260341
-0.208621482,-0.506252381,0.006167605
-1.558048385,0.619647212,-0.104298434
0.697931066,0.518749879,0.934769191
-0.051164089,-1.583526054,1.452885167
-2.166719857,2.558526607,-1.126095093
-0.91346226,0.237957233,0.880188564
-1.735649364,1.338265906,-1.094773138
1.425616893,-0.890991668,0.897638718
-0.367224741,-1.674272403,0.468861908
1.350583169,1.097511335,1.344729652
-1.378526903,0.246561668,1.730558233
0.548908908,-2.597981913,1.084952833
-0.933164076,-0.340529073,1.713002405
-0.531228651,-0.104313935,0.374318626
-0.41027485,-1.312998339,1.23834887
-0.800752383,-0.271799072,0.297312517
-0.871876364,0.292945437,0.172123061
-0.450304869,-0.531945987,1.150427161
-1.008851359,-0.026550962,0.720297253
0.787749932,-0.184411109,-0.239052122
-0.535530176,-1.112618848,1.682293568
-1.184225455,-0.218417756,2.07322094
-1.430299114,0.835123063,-0.775791908
-0.944130818,-0.911357569,1.88872562
2.294280988,-1.814666471,-0.478581452
-1.321274483,0.490363542,1.195993882
0.288498144,-0.975400135,0.283540232
-1.307386297,0.412092699,1.410752276
1.106919397,-2.108276856,0.933956646
0.758915794,-2.438804356,0.431633908
-0.951973775,-0.967310098,0.477763733
-1.718909406,0.989199039,0.102225512
-1.433493365,0.502390463,0.977565125
-1.2269658,0.197084349,1.211557973
-1.498578136,0.148177712,1.440989919
4.033875808,1.98422121,0.583493101
-0.698840865,-1.197573998,1.554024452
-0.383398857,-0.425351283,0.658659635
-0.418746386,-0.126742776,-0.166678693
-0.300615618,-0.269062576,1.268501863
0.308147357,-0.00155647,0.779113294
-1.271327047,0.072112844,0.909485941
-1.3185698,0.62031943,-1.319814453
0.019804515,-1.887908957,1.049136941
-1.43373548,0.7969559,-0.06314933
-1.163952963,0.067153481,0.082683483
-0.826639201,-0.727116549,0.402926499
-0.006881649,-0.40325277,0.114787657
-1.578223674,2.658111275,-3.14205345
-0.01736093,0.04084289,0.530031712
-0.709258012,1.120452365,-0.254036863
-1.338658841,-0.159462449,1.891193464
2.148469403,-2.269813978,0.416869648
-1.558929278,0.50043899,1.143955988
3.666514456,2.552108103,1.783253994
-1.315477949,-0.189388404,0.688786735
2.006852008,-1.184599411,-1.078591117
-1.446786238,0.877082924,0.016093256
-0.181046004,-0.593246536,1.425703253
-0.725219101,-0.834390849,1.161966243
-0.671526222,-0.490349677,1.377337897
0.632864603,-1.663993572,-0.905631061
-2.054318148,1.017377395,0.493455191
-1.902727971,1.612646056,-0.624758542
-0.510423235,-0.082340454,1.353417158
-1.768124821,1.436727445,-0.306564459
-1.532722016,1.257772448,0.668208176
-1.175716113,0.842689693,1.057588991
-1.143095076,0.313734669,1.053031949
-1.445910745,1.623718277,-0.440781486
-0.350748371,-1.077323333,0.467066985
0.507038034,-0.822396403,-0.843296031
-1.65528884,1.143043945,-0.346671271
-2.454114606,3.103469592,-1.450480524
-0.64809302,0.509350906,1.078539876
-1.401187757,0.561505974,0.546162303
-0.947070853,0.066529971,-0.070319007
-1.218545323,-0.023555645,1.744755535
0.811791442,0.249538933,1.075006002
1.610955989,-2.247061319,1.716402425
-1.650804675,1.512712036,-1.507331307
-1.513909042,0.355188354,1.325666693
-0.581123834,0.639014842,1.374954283
-0.068805827,-1.499373355,-0.541671441
-2.366835921,1.842351597,0.065944739
-0.376791069,0.217389325,1.397460622
-1.184930681,0.358578543,0.580770966
0.02837874,-1.984704595,0.198337639
1.079720619,1.038483031,0.752965737
-0.674099067,-0.216664523,-1.116843852
-0.66832115,-0.841014905,-0.793219435
0.258787196,-0.902601349,-0.354352675
-0.853352714,0.052020167,0.524736821
-1.014077203,0.769825141,-0.244029034
0.40645827,-1.941586319,1.330248596
1.213765357,-2.573407994,0.050583758
2.920821354,-6.918559428,2.187715706
-1.160466662,0.813468985,0.498554691
-2.517132368,2.488786913,0.217147546
-1.403911608,0.816482659,-0.502167357
-1.529923214,1.026657947,-1.34507954
-0.620020243,-0.000561284,-0.274154709
-0.37809061,-0.267034682,0.820768335
-1.198671349,-0.291701009,2.032302378
-1.46968744,0.759016882,-0.085048079
1.812946269,-2.167229758,-0.786248469
-1.366277228,0.079099987,1.849963809
-1.047544621,0.088416298,-0.072301702
6.666986827,-3.945451168,-2.70451224
-1.449750906,0.776256066,-1.057383241
-1.598890508,1.06107215,-0.040437224
-0.124643883,-1.632850841,0.006459889
-0.495779813,-0.788432077,-0.141816515
-1.187153772,-0.001536244,0.95852539
-1.297311399,1.195919025,0.431010369
-1.200302511,0.52736713,-0.348691428
2.693959036,-4.360091028,-0.475685648
1.919609555,-2.847973041,-0.200834374
-1.31238354,0.913594126,0.502973584
-0.849008575,0.24841884,-0.73038368
-1.627769234,0.735621945,0.600497721
-1.711287369,1.0839005,0.809269393
-0.178477128,-0.349349047,-3.281981671
7.777057892,-11.93113393,-7.564058003
-0.83208544,0.010628984,-1.051929569
-1.403930871,-0.036796489,2.426549661
-1.201792647,0.324970138,0.225188924
-1.395473724,-0.026596669,1.829872657
0.215363115,1.386740278,-1.13319716
-1.425528693,0.861471462,-0.36779956
-0.692588993,-0.173045545,0.809861759
4.68602937,2.29093566,0.830442596
0.871142524,0.359319319,-0.568014375
-1.535258258,1.097347165,-0.445633171
-1.161142322,0.462160197,-1.263432614
-1.933420147,1.487390555,-0.00812926
-0.625640738,-1.375891122,2.470058123
0.292863405,0.206510828,0.763311581
-1.941590454,1.353312013,-0.928521945
-1.468676504,1.242883724,-1.179772433
-0.839412564,0.250132021,-0.44753628
-1.760994604,1.412142707,-0.759508783
2.576459569,0.290835687,-1.059840933
-1.188635641,-0.430288724,1.600108341
-1.412130032,-0.014437106,1.510395923
0.859688362,-1.930747466,-0.888722133
-0.34716795,-1.143194204,1.31713226
-0.966877904,-0.202937758,0.133573993
-2.289813177,1.978234939,-0.427290791
-1.582947756,1.223896425,0.422314407
0.430388354,-1.87408743,0.019542343
-1.623535814,1.361064108,-0.552968108
0.505403869,-0.01953155,-0.405178867
-1.889904277,1.2597773,-0.051685478
0.955369081,-2.422021498,-1.158237738
-1.467128631,1.078525255,0.272283653
-1.64709585,0.897195721,0.572005964
-0.76702435,-0.362912619,1.702877349
-1.049903676,0.311208339,-0.649422799
-1.54442987,0.368084618,0.876687861
-1.123294792,0.725595173,-0.283394271
-1.447308955,0.547384473,1.057315704
-0.947972835,-0.769951942,2.166210676
-1.304428861,0.762614214,0.024492183
-1.048473807,0.576600338,0.002405209
-1.258543804,0.914847353,-0.128726082
-2.431853321,2.083376954,0.650965837
-1.29987966,0.919470057,-0.004041452
-0.946561256,-0.051838121,0.127862504
-0.786288174,-0.416513938,0.077711773
11.48629372,2.454054527,3.05023937
-0.358393357,-0.365926868,1.750593415
-0.241569707,-1.374535945,0.62260952
-1.849915219,1.671221259,-0.192304197
-1.159736595,-0.034574102,0.867282011
-1.059622134,0.736114723,0.079003011
-1.242025935,0.274463164,1.572947205
-0.986077546,-0.354631312,1.546187359
-1.257443175,0.603059399,1.28449039
-1.072339735,0.510348236,-0.092885424
0.09538665,-2.018465358,1.394940444
-1.277778949,-0.192994824,1.931583272
-2.60291703,3.551018428,-2.155009783
0.357171305,-1.464670047,-0.193637538
-0.164880174,0.82083836,0.292634639
-1.493458853,1.254767558,-0.625539407
0.407505771,-1.163448684,-1.125868843
1.814298023,-2.338859409,0.416701325
-0.890707285,-0.639937873,1.387348601
-2.004626262,1.902173318,-1.339341224
-1.572415699,1.317948273,-0.601870567
-0.753251769,-0.577332595,1.276906325
-0.513641312,-1.062318175,0.606523223
-1.489723235,0.034838375,2.009904379
15.25278405,6.804575989,1.515243955
-2.424215723,3.351759893,-3.426136071
2.394608876,-1.558151998,-1.573513793
-1.415990075,1.660651644,-1.184938265
-0.919915266,-0.473722462,0.956470254
1.575463703,0.661527264,0.618901184
-1.957686687,1.75787467,-0.551724195
2.332792495,-3.087138003,1.021591614
-2.533837834,3.607587728,-2.414729707
-2.364076329,3.278258179,-3.09302293
-0.849678022,1.021136684,-0.651968671
-1.928388077,0.722053166,1.351272477
-0.868876822,1.133863191,-1.489111761
-1.572873139,1.3637687,-0.685451331
3.190965373,1.940429167,0.704463221
-0.760966551,-0.22898259,-0.285299646
1.327764127,0.345138396,-0.723261526
0.275977081,0.081239503,0.529568621
-1.265781083,0.492346938,0.133112011
-1.212684356,-0.679844449,1.474736437
1.802918052,1.816944271,-0.762739575
0.854026935,-1.678227213,-1.310356184
-0.916287824,-0.576723186,2.076702315
2.213834251,-2.822831092,1.058476879
-0.058191172,-1.218401478,0.739319726
-1.370668969,0.723321539,0.674255378
-1.319487083,0.038993261,1.409745967
-1.269517346,0.30108501,0.069832113
0.31547709,-1.394358726,0.07562706
-1.738779454,1.699221696,-0.442850991
-1.473128611,0.395582974,1.221310989
-0.770547565,0.115712411,0.165642994
0.889556779,-0.217997862,-0.73628427
-1.200309485,0.579616953,-0.644120204
-1.290873838,0.598223831,-0.34531539
-1.234105897,0.69431257,-0.282586608
-0.300561906,-1.052575869,-0.656620568
-1.084102015,0.280643461,-0.715817701
-0.838094991,0.370461209,0.236955441
-1.29700597,0.015831047,1.636243136
1.655223751,-3.819594963,1.169142257
-0.593389602,-0.854599669,1.510458235
-2.862301761,3.098208682,-0.896919115
-1.285053279,3.005384498,-1.774983743
-0.425786976,-0.904544834,0.466459919
-1.527393833,1.058196181,0.452676668
-0.578892614,-0.047448875,0.598032804
-1.648983964,1.30564136,-0.424757783
0.870423308,-3.073074619,1.296664169
4.049788696,-1.818340657,0.382812851
0.922509256,-2.074250452,0.512622953
-0.763031444,-0.000350594,0.397807446
3.830491175,-3.22353175,-1.130107891
-0.860688059,-0.556025824,0.70205923
-0.285483005,-1.05960382,-0.203080537
-1.132336759,0.469901042,-0.128467206
-0.722926963,1.53332009,-0.00089622
1.303924096,-1.359446996,-1.387957861
-1.169965565,0.490559401,-0.880143381
-0.515483616,0.934515603,1.788197437
-1.024724027,0.685298569,1.139169126
-0.399554306,-0.377131164,0.885304827
-0.782812064,-0.372927819,1.739512698
-0.809057818,-0.029467101,1.163014826
-0.843882002,0.379386743,-0.064039698
-1.283004061,1.199773254,-0.860351074
-2.201607167,2.160571632,-0.363442603
3.946006982,0.11230041,0.385538797
-1.518040371,0.976666459,-0.570405752
-0.182930237,-1.243065679,0.187802443
5.001148035,-2.043933793,-2.161153313
0.086282096,-1.221947284,-0.750116749
-1.002561772,0.919932156,0.880429152
-1.926090765,1.355442106,-0.177139949
0.207131373,-1.103024033,1.166436655
0.131487768,-1.980331125,0.588834308
-1.99206134,1.154468261,1.232850265
-0.831257235,-0.154129905,-0.199485259
0.004559494,-0.550660534,1.049591558
-1.502980052,-0.047416453,1.960716254
-1.323921415,0.041838638,1.141732366
-1.084403852,-0.028723065,1.169732329
-0.808283283,-0.394189842,0.456499671
-2.415412929,3.47195508,-2.026939061
-1.314755818,1.059118271,1.12021276
-0.675700634,0.108446301,0.237218874
-1.124236612,-0.469298813,1.321792652
0.614658759,-0.646761763,0.07278428
-1.321982595,-0.110240679,1.296003728
-1.193190382,-0.323773943,1.512716839
-1.293328985,1.731724552,-2.639605572
-0.043114471,-0.133562765,1.003549281
0.033091198,-1.189809058,-0.292114933
-2.171716787,3.050779441,-2.591397571
-0.508551852,0.285243033,-1.206853404
-1.629994488,1.298996845,-0.308649934
-1.100010387,0.4884749,-0.058499718
-2.244634766,3.0896095,-2.238799601
-1.367982415,0.62323877,-0.168663361
0.637056946,-2.069679468,0.444523928
-0.151704503,-1.026725296,0.621935418
-0.84390014,-0.861103659,0.949894495
2.113977943,-4.777657449,-0.433804655
-0.600305575,-0.719985832,0.104652932
-0.178755799,-1.912119029,1.390038997
-0.371181689,0.078616137,0.692785387
-0.960540244,-0.120702686,-0.640645981
-1.578313607,1.044755865,-0.268651191
0.484785071,-1.029711756,-0.487352875
0.110007197,-0.485167,0.426230895
-1.153662206,-0.091446361,0.330533768
-0.694767575,-1.138399401,2.579512104
-0.99325987,0.167311872,0.069094224
-0.941980412,-0.29615824,1.809195603
0.066771273,-1.67183628,-0.122718656
-2.22838529,2.23802283,-1.037064837
-1.928677559,1.432971747,0.383221002
-1.614938601,1.339705762,0.32269494
-0.424747867,-1.122369725,-0.414266135
-1.347839702,0.712446845,-0.72281422
-1.532764493,1.097674947,0.565087408
-0.419024998,-0.371371148,0.241899082
-0.991819789,0.048486405,0.078267394
3.887827744,-2.221409769,0.507667394
-0.493346956,-0.149683857,1.201776675
-0.839207761,-0.283617441,0.408300029
-0.067594629,-1.300125132,0.951051194
-0.893646932,-0.241671068,1.503202129
-1.36106033,0.148823616,1.04398075
-0.689207683,-0.969020669,1.226132018
-1.052831068,0.95580403,-0.424836647
-0.597312718,-0.126572545,-0.105413374
-0.219912506,-0.316891179,-1.266956301
1.152880466,-3.227236979,-0.311495316
-0.730168488,-0.057209095,0.205268937
0.773713711,-0.399155021,0.550066175
-0.64457101,-0.844920462,0.954800927
-1.215000876,0.505914436,0.989128977
-1.939726482,0.905886855,1.439804286
-1.166771381,0.174128013,0.53562505
-1.360415682,-0.16995645,2.228258579
-0.050072016,-0.010633906,-0.326990509
-1.967063413,1.460623923,0.185514938
-1.181502578,0.433628889,0.61117722
-0.436279329,-1.062363563,1.497428432
1.766551066,1.129058009,1.54455803
-1.307720836,0.340239329,0.523801602
-1.150367195,0.524224859,-0.206626553
1.240089579,-2.888014743,-1.465068622
-1.099700023,-0.18540071,1.295468223
-1.382797662,0.432853235,0.804019057
-1.607205071,0.544494991,1.7449304
-0.977843871,0.126614692,-0.341177942
-1.122097601,0.329348794,1.079092275
2.179745635,-0.33178777,0.824534066
-0.856213327,-1.002490713,1.825381869
1.445896126,0.234132386,1.111753465
-0.606090753,-1.376816924,1.405196182
-0.474202216,-0.551832015,0.737704538
0.033280727,-1.191612627,-0.148503078
-1.509795156,0.051513195,1.367124101
-1.79015788,1.347423984,-0.170269228
-1.479977852,0.666832428,0.693356915
-1.398874105,0.748843343,-0.108942318
-1.321734955,0.157641544,0.920417173
-1.079740915,-0.376156221,1.085190942
-0.577647077,-0.474592749,-0.823182851
-1.002395614,-0.363576318,1.95558185
-1.35178289,0.529358948,0.436145079
-1.528668699,-0.115326144,2.678067906
-0.527187631,-0.766419443,0.187062029
-1.11777343,0.282458549,0.500914339
1.690598983,-3.003922441,-1.004923701
-1.498718617,0.920608448,-0.313912581
-1.027703504,0.476925189,0.780286682
-1.486007758,0.378230484,1.420316912
-1.181836816,-0.152447747,1.466451595
-0.550098306,-0.137035022,-0.569282128
-0.123901719,0.620762505,0.754124045
-1.438292343,-0.164763773,2.246617043
-0.968754833,-0.193963076,-0.197379547
-1.551752228,0.904876222,-1.148963049
0.724367945,-1.624926596,0.335141921
-1.09985266,0.011943619,0.327275088
-1.845475424,1.472503005,-0.081494297
-2.6637649,3.768231605,-3.130689893
-2.314231092,3.342562031,-1.356574444
-2.356105998,1.811310687,1.610260385
-1.304978445,0.640735682,0.552552259
0.660645434,-0.97141348,0.711193257
2.46577804,-3.05694354,-0.447664196
5.559880679,2.187701098,1.860058473
-0.15586104,-0.3370083,1.488505188
-1.089945515,0.922103307,-0.560203956
-1.094197245,0.505655626,1.206708663
-0.839444251,-0.213245294,1.118011136
-0.994893581,-0.120005597,0.29974595
4.40190465,-1.669568312,-0.008406403
-1.189279896,-0.298257528,1.106336521
-1.143410582,0.930616192,-0.369621011
-0.98716818,-0.38290953,1.036525767
-1.533423132,1.392729599,-1.091976594
-1.130722993,-0.111819366,1.228975073
1.478697088,-0.091747598,-0.128325857
0.268078887,0.744712718,0.133068486
-0.61611994,1.112872431,0.704987218
-0.649120368,-0.975250004,1.833061537
-2.006466428,2.155002861,-1.531314038
-0.765746176,-0.788846955,0.900098638
-1.312374432,0.402739039,-0.466200258
-1.581765951,1.544033851,-2.561192828
-2.217687449,1.790464685,0.392825572
-1.051193497,-0.187735936,1.317083421
-1.35146098,0.827845362,-1.043889675
2.023992104,-4.265808822,-1.323923681
-1.148943734,-0.006069455,0.490106895
-2.0281066,0.821918153,2.044748916
1.85453051,-1.85270771,-0.935194384
2.450456458,-6.260797516,1.303004717
-1.47817654,1.096199635,0.659635626
1.021259269,-0.718205082,-1.089784864
-2.320115634,2.11517957,-0.216944127
0.53107808,-1.059529308,0.969936706
2.333497629,-1.038199212,-0.52244512
-1.628940498,1.05403954,-0.245258036
-1.35641092,0.617463283,-0.109337066
-1.739649964,0.299528938,2.966830668
-0.994266217,-0.14934081,0.569442177
-0.976889035,-0.004527818,0.432555964
5.248000029,-9.51784042,-0.809792003
1.807939013,-2.786795055,-1.51696444
-0.956914777,0.995486359,-0.700229662
-1.682987709,1.257814147,-0.326256594
-2.906305768,3.462889915,-2.139553843
0.282991839,-0.29988365,-0.443290293
0.525230276,-2.006687969,-0.580129505
4.691725061,1.953173665,0.507874913
0.938164223,-2.389566301,-0.589258892
-1.369652968,0.381915337,-0.703592858
-0.182460997,-1.042231269,0.760071595
-0.046592543,-1.607725642,1.392170814
-1.237177306,0.25596944,0.453278444
-1.200672585,-0.244585022,2.216606496
-1.948566049,1.920157774,-1.203294096
-1.500198767,0.536035257,1.038244003
-0.752543986,-1.126917933,1.860015675
-1.946695616,1.613637851,-0.613754242
-2.457273951,3.270218878,-2.158526267
-0.736457685,-0.815788577,1.352940948
-0.428798627,-0.068844406,-0.210172032
-0.906002945,-0.223423509,0.579737122
-1.148966029,0.584617445,0.175810641
-0.341448921,-0.979363885,0.998239951
-1.575465256,0.954748992,-0.164671492
-0.136187296,-1.876070381,1.804957125
-0.732386964,-0.204262091,1.031964665
-1.209721837,-0.122277797,1.7054798
-1.07368879,-0.406012144,1.021165363
-1.594837272,0.982496841,0.145188908
-1.856898623,1.162551301,0.930700572
-1.496643777,0.715696799,-0.003491359
-0.595578187,1.473977786,-1.474803607
-1.398969675,0.203266739,1.817996545
-0.43816325,-0.83869371,1.101842241
-2.397813395,3.558983503,-8.47970016
-1.074312584,0.073830181,0.703598968
-1.822719546,1.85934602,-1.343462743
-2.061871987,2.303818072,-0.737609649
-0.838005977,-0.292791958,1.494258459
-0.716672156,1.334921252,-1.772319845
-0.154266796,-0.859367674,0.532255631
-2.114155313,2.286349094,-0.342128511
-0.950554815,-0.495538028,1.051378801
-0.736695741,-0.399308617,0.439416184
-1.497397705,1.089520146,-1.814961968
-1.204545806,-0.333269257,1.805565566
-1.276020417,0.23982916,1.482228577
-0.667211385,1.238847051,-0.738943417
0.363218186,-2.739133325,1.399350031
0.759620303,-1.770089926,0.670305594
-1.504362127,0.131609267,1.024041853
-0.737708997,-0.973605947,1.885869772
-1.41512334,0.913046292,0.903620691
0.460035068,-0.482745922,-1.244635059
0.801298741,0.955758928,-0.55496375
-1.409349192,0.487210335,0.89381956
-0.484976419,-0.297534179,0.294335878
-2.937520501,3.906312728,-3.195642461
-1.468325034,1.162933033,0.045733442
-0.838491677,0.115865947,0.696158283
-1.637190624,1.505016594,-1.273559684
-0.83455503,-0.919182507,1.971519098
3.615321542,-0.512448763,0.337625513
-1.277299485,1.04056622,0.155722839
-1.186005183,-0.175631651,1.726764921
-2.022286935,0.990739762,1.871038669
-1.623601301,1.056685733,-0.167593378
0.520111796,-2.114100468,0.467891872
-0.715004354,-0.165824532,-0.349441821
-0.278167115,-2.02723033,1.892410038
-0.45709395,-0.481496803,1.452807839
-0.057455648,-2.189409095,1.942026248
-1.311231148,1.024424225,-0.35243508
-1.11916583,0.609494529,-1.154628473
-1.547057594,0.632593323,0.750121031
-1.596412189,0.395297615,1.888013518
-1.415938582,0.239148107,1.298670336
-1.703471323,1.304898883,-0.577148308
0.099293411,0.405550708,-0.251348746
-2.894323418,3.538274727,-4.0157277
1.24704981,-2.962226329,-1.194467447
-0.454211334,-0.491930675,0.250209162
-1.578332054,1.028136394,-0.613482914
-1.081444291,-0.26391752,0.324060983
-1.250590858,0.492119102,0.286131652
-1.861306504,1.429983237,0.119414262
-1.600839656,1.156451134,-0.259058822
-1.84302212,1.309929605,0.011856318
0.847408314,-2.613380741,0.64995772
-1.801485753,1.948222401,-0.830439003
-0.903232494,-0.579465526,1.189649377
1.394450958,-2.414526672,0.553411867
-0.365470148,-0.26844774,-0.212726795
-0.28635165,-1.237873874,0.193419885
1.7919295,0.051482615,-0.796690966
1.077378622,0.949850671,-0.72042313
-1.371415521,-0.384772328,2.588670658
-1.252157698,0.233521689,0.684500551
-1.063965793,0.525031165,-0.954890594
-1.101310326,-0.187347422,1.267556859
0.050616363,1.306412927,1.166576716
-0.898392913,-0.205565457,0.555581316
-0.952228479,-1.406738597,3.034405207
-1.18041642,0.941181948,-0.405062313
-0.993009567,1.019029525,-0.564053843
13.70466642,5.125746708,-0.065354456
-0.714699173,-1.182439774,2.28596797
-0.586634263,-0.809073624,-0.019636133
-0.839824527,0.406748343,0.996295542
-0.797452834,-0.678132233,1.61829191
-0.438392885,-0.748598727,-0.531935007
0.210556686,-1.774965588,-0.995779273
3.621733674,-2.683769201,0.234451581
-1.111452055,0.002241977,0.421227416
-1.604399425,1.030778379,-1.156649987
9.070672687,-9.602464347,-1.648347818
-1.805945082,1.575334173,-0.763588112
2.313898186,-1.404531359,0.813495985
0.070847609,-1.193583511,-0.832470889
-0.888847833,0.089556423,1.327769581
-0.108888396,-0.494833126,-1.307388026
-0.497772473,-1.196404595,1.439199985
-1.386511167,0.151246169,0.324327528
-0.316276319,-0.968513609,0.726610721
3.558837588,-5.244848032,1.683381759
-1.537616323,0.180101816,2.096938531
-0.865032032,0.434613243,0.646047136
0.724034272,-1.359934809,1.353922626
-1.630064565,1.145658262,0.281111301
-1.350630729,0.18360768,1.073941951
-0.138557462,-0.44079298,1.241274482
-1.022633127,-0.547428749,1.869202677
-0.245261898,-0.474512551,-0.986282744
-1.506860634,1.031921603,-0.575161223
-1.599724755,0.003090464,2.135969758
0.341535856,-1.796888888,0.363932656
-2.163120103,1.787572055,0.267705793
-1.193847474,-0.68869847,2.57977337
-0.33194362,-0.750147806,1.515543844
-0.991369713,0.12699415,-0.317400293
-0.961343434,-0.063687532,0.244607379
-1.289523826,0.595731377,0.130733538
-0.992201162,-0.742346145,2.08961193
-1.855645049,1.387720861,-1.152771709
-0.895090104,-0.022013721,1.224672134
-1.575910057,0.512695358,1.07703499
-1.517791601,0.302442546,1.66219535
-0.582413601,-0.678095904,1.065747007
2.997099835,-5.520856229,-2.021213327
-1.28375872,0.466002571,-1.039522315
4.602020548,0.719057221,1.267294684
-1.48620019,0.416055052,1.796857416
3.601927907,-2.441153254,0.655003938
-0.412143357,0.051347726,1.232597123
-1.925783242,1.029367075,1.266553042
-1.405910769,1.359864446,-1.026922762
-1.590577926,1.295373078,-0.535233187
2.923854159,-4.219330566,0.782239143
-2.072547495,1.223698119,0.972131776
-1.635281874,0.437071742,0.149566043
-0.789562208,-0.262762986,1.211451921
-1.772894124,0.959539617,-0.541731746
-0.152764718,-1.82433448,1.393724265
-1.002779674,-0.28457461,1.466708416
-0.999214622,0.436699199,0.40215542
-1.347908362,-0.093778795,2.018442694
-1.687502992,1.422629657,-0.444710649
-2.20194148,2.953315562,-2.479433458
0.515795438,-2.148556995,-0.288297957
-0.736420567,-0.679369481,0.848695272
-0.563449769,-0.803148222,0.382171733
-1.817072051,0.914002955,0.097522534
-2.160421148,2.13485566,-0.493999689
-2.240816256,1.746669885,-0.137679774
0.353075139,-0.161917644,-0.13266084
-1.432747961,1.631717928,0.454969603
2.561249532,0.029537242,-0.10697035
-0.925776622,0.300301751,-0.267119987
17.15088783,8.441879047,0.238446316
-1.837593387,1.315050866,-0.6036535
-2.18227897,3.324430705,-3.042332549
-2.598393187,3.521384417,-2.213270426
-0.424310755,-1.302598855,1.584965836
-1.065571516,-0.387147616,1.910187372
-1.245145675,1.195583841,-2.449447188
-1.384885125,0.416267793,1.115519969
-1.499787529,0.775958649,0.006016084
6.350731087,-2.168136055,-1.528727911
-1.182319368,0.404501605,0.73832251
-0.671136378,-0.332122604,1.291305521
0.538882551,-1.660592437,-0.843176929
0.245114608,-1.753482255,-0.29405357
-0.873094187,-1.02958943,1.931370745
-0.227859592,-1.700491427,1.613140694
-0.85576229,-0.728883561,1.052967495
-1.260203415,0.839985653,-0.25638181
-1.302649407,0.531762446,0.267914644
-0.988051336,-0.800313049,1.79072697
-0.902082227,-0.105193428,0.169570871
-1.541804782,-0.010165315,2.163097176
-0.985282372,-0.67354216,1.765723113
-1.126807311,0.790520112,-0.505387029
1.179148321,-0.626519632,0.556933895
-0.831645243,-0.680952625,1.536525504
-1.314567756,0.450700415,0.658219071
-0.705017199,0.001430117,0.862605304
-0.211221072,-0.895161795,-0.791930824
-1.341633977,-0.445147611,2.091709715
-0.733613689,0.255753671,0.272019964
0.078790132,-1.017291993,0.671375776
-1.23407219,1.440114759,-0.074678473
-1.188835282,0.542747491,0.128977073
-0.294388977,0.702203294,0.006844971
-1.989298831,1.928373555,-2.15652594
-1.709042728,1.138864051,-0.634253987
-0.563428491,-0.530619385,0.853834983
9.707587044,-1.605531274,0.789983436
-2.008479825,2.445536785,-3.751340215
4.610698045,-2.703341976,1.002756733
-1.60198999,0.634695052,0.727693968
-0.400949511,-1.174303074,1.215236068
1.410559125,-3.392139198,1.543130143
-0.908726822,-0.195239232,0.37406186
-1.22212585,0.384830438,1.361793925
-0.847466654,0.300482285,0.276305163
-0.614322749,-0.220863103,-0.306982323
2.912270082,-5.335120777,0.249949657
-1.076869916,-0.342631155,1.318305779
-0.29976998,-1.465967118,-2.309311997
-0.067828691,-0.065062728,-0.026430573
-1.707400732,1.149177327,0.018209902
-1.743751178,1.216410123,-0.432474576
-0.577615458,-1.436313087,1.415758855
-0.20375407,0.877378496,0.161352033
-0.893469326,-1.094312339,2.636033396
-0.832539602,-0.136460361,0.41942312
-0.359410433,-0.302932737,-0.401598502
-0.492530677,0.437248466,-0.626009958
-1.064236121,0.485849303,-0.086899864
0.034302075,-0.458878664,-1.09028281
-1.806159867,1.786340462,-0.787831832
-0.54370922,-1.430259771,2.11200384
-1.457167877,0.561050945,0.406067061
-1.749458689,1.097582033,0.222717949
1.465043722,-3.526874092,0.928063145
0.474534989,-2.317095266,-0.060550506
-0.113259454,-0.856176901,0.009420209
7.830335952,5.012685665,1.38224362
-1.377737491,0.377947914,0.102737988
-1.456466801,-0.133881511,2.402461899
-1.313622746,0.572124969,0.07578767
-0.796111985,-0.864289722,1.961232104
-1.412039267,0.34079553,0.695432374
-1.445298939,0.691149535,1.085237523
-1.018515454,-0.296470949,1.314056647
-0.312069128,-0.338957364,-0.15489758
0.042326407,-0.070201967,0.73985147
0.690387206,-2.82378597,0.498288724
6.117031281,-2.142105656,1.886245433
-2.187432994,3.16116011,-2.358071875
-2.331696975,3.550196739,-3.169910342
-2.289195939,3.679923528,-3.201430027
-1.0235305,-0.28492834,0.383351625
-2.036618116,1.909341493,-0.490738202
-1.696941613,1.32938597,-0.945413927
-1.361264801,0.494837997,-0.213334594
-1.471836185,1.188637301,-3.144602134
